Day,Ini_Hour,End_Hour,TotalDuration,Dist_Preview_Point,Vel_Media,POI_Category,Profession,Have_Car,ACTIVITY
Weekday,Afternoon,Afternoon,Long,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Medium,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Medium,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Medium,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,High,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Medium,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Medium,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Medium,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Medium,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,High,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Medium,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Medium,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Medium,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Medium,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,High,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Medium,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Medium,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Medium,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Medium,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,High,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Medium,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Medium,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Medium,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,Medium,Low,OTHERS,Professor,Yes,WALKING
Weekday,Morning,Morning,Low,High,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Night,Night,Low,Medium,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Low,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Medium,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Medium,Low,OTHERS,Professor,Yes,WALKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Afternoon,Afternoon,Long,Null,Null,OTHERS,Academic,Yes,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
Weekday,Morning,Afternoon,Long,Null,Null,OTHERS,Academic,No,WORKING
